leftStudyLocusId,rightStudyLocusId,studyId,h4
8ee815d50718b8845046cdb0da21c637,b7b139cf9361f9102bc38cc723eb9552,GCST90269515,0.7444741990665087
8eee7c36142f11a6d63e0dda7145bf9e,034b0cf119143e0e6d49130d973a7e38,GCST90269516,0.9988034545070824
8eee7c36142f11a6d63e0dda7145bf9e,2ee056967da2ee2c2b6b94f346d67c84,GCST90269516,0.9988034545071391
8eee7c36142f11a6d63e0dda7145bf9e,91e31bb606e082a5da06afcedb6cfa1a,GCST90269516,0.9988034545068624
8efae17f3ad1d00fad8703cf2c9423a5,48e28a9debead7a2c2bf4b31a04c11d6,GCST90479522,0.6983550689289462
8efceda396e4fabcdecc9e1d84bbc3f2,568fdedd51d978027c8972d9999801a6,GCST90302015,0.9950434979316336
8efd7dbbff54a7f1e8de5bb9a4da3599,36aa310fd77b0682baee9300c7385890,GCST90269722,0.984170313786355
8efe0b373f7c4d7e15cc9823237f1f7d,32437702c54adfceeed90ab0db8e7620,GCST90476345,0.9870882304675543
8eff0f5cb4247a42473d754691decebf,a7bbd202b8ce53aed43ae42a8213795d,GCST004632,0.02167165560317892
8f05ae3520758413f252fd4fe78668c3,6732441193c3dec5f728b38cf6766232,GCST90387811,0.9966288790498964
8f05f844ed78911d78440e0f7afe6339,315daacd9e5ae9c1c476d93a00cb88b2,GCST90014000,0.9980417267117945
8f064abed6eb7d61884cf4d94436ba4c,9ad0bd529a06b72d5a9e829441bda77c,FINNGEN_R12_N14_ENDOMETRIOSIS_OVARY,0.8317543378691545
8f066a2adb6fd49ae0cd3feef3c10f4d,909d7d4262a93787e71d9671fa316cbe,GCST90002401,0.06039364372595951
8f071a69eb7d175dcb5acce847f0d9f5,e1ec6ffdbafbb5f29fd5a64e4dd5d5f0,GCST90476307,0.949122077458295
8f08b9fca8320d375ea10109e59b1c22,b99f39c8a30c8fab53d0d3ad23be001e,GCST90278635,0.9961081629524008
8f08cfd7c7521d90bebbdc6059031176,0aa9ed11984138187127a5d00bc36269,GCST90004251,0.9108341662609546
8f0bb9ea3669399ae39bc3f68da688c9,3c83995b9b71f81f6b237ff79fe8a5f1,GCST90002369,1.0
8f0e15b24b3c5dfeab6cac82183679e9,115d0373f3f975bcbeb1f9d50f42a5b3,GCST90013892,0.9973380309501629
8f0f5b796b9492e89ffc4ab1bdcb1a7a,8500d3ff69ed3b85033e0c58070f5654,GCST90319614,0.9439800221110487
8f0f5b796b9492e89ffc4ab1bdcb1a7a,9982872dc3010860f8b11d30e83d8827,GCST90319614,0.7708145689234701
8f101439d3aab87323ca301db0c1ae22,49cbe9eb06df4a1cdc009c3769859f50,GCST90435714,0.9780654606635619
8f137f76f64b6d5e95f2ace74a1fd609,81b514ff99b4023f0eb24fcb63838939,GCST90092964,0.9980756272771889
8f191b41424d5c24d122e688bfdda796,0d7aaa832907e7ab5d04907770841c5a,GCST90302038,0.9777652501529719
8f191b41424d5c24d122e688bfdda796,0ddb9cc5b3e040ff351cace99f4a8907,GCST90302038,0.9823218350401364
8f191b41424d5c24d122e688bfdda796,510cdef990d5380c44cfca9e9b3f24d2,GCST90302038,0.9744445877102332
8f1a962b0a4d169629e4e07afe7fa5a2,a2b62abcfe2cb4980e103ba832972d3a,GCST90092850,0.7688439752683068
8f1b0190d2342179a95959ad655baeeb,6e890cbc6980c026797e0736753b5cee,GCST90013992,0.9999999679437229
8f1b3b4cc8810913ea2da494cea3f63c,120f587b19f69bbdadf34c7c7c7d8668,GCST90002397,0.9112001019864736
8f2004e450467bf69ee3eb25db8c1256,89f797e7a801596cb9ea094203b5f40e,GCST90387863,0.9915480806609638
8f21fb3d329a3523ae292b81abae88e3,3d59afd7796f363fd0245e3952586a1c,GCST90278672,0.7912098372367653
8f248208f18ec29e7d03d834c446362a,5c08390a8cd4543dc439a946c61915bb,GCST90269668,0.9890190998705772
8f24acfe6989ab10a728a00fbb01f006,393d072dd46e6d3de18feae6c769a375,GCST90043619,0.11196520833107984
8f24acfe6989ab10a728a00fbb01f006,6df2c26f17c6e3d41ae90caba3596379,GCST90043619,0.11606926301004995
8f24acfe6989ab10a728a00fbb01f006,ca7d114dc0fe1addf3bf4a071234519d,GCST90043619,0.47411262843520846
8f2563d0a7bd5732b05e787b4b6b7559,c96062b6f2fca7acf88711ad56758c92,GCST90041841,0.9091042549025063
8f27b5212ca3e3cab4f929fe92c9ef67,6291496606b71877ee4b83f759125f2c,GCST90446141,1.0
8f2abd9547662d22f3b8a891733dab7a,83d01f5ec00478c33924c3f25c31cebe,GCST90018942,0.9871334201724299
8f2ad2d4713612daf9fa878d07332c9b,3ccd1531b92219c0d8ae775925a94a1f,GCST90239664,0.9842006022369838
8f2e0d999bedb7e8e40f0d6f49842b10,0b1052f81b64c0293e87738b2fabc07e,GCST90384410,0.9762395584143295
8f2e0d999bedb7e8e40f0d6f49842b10,3bbf62f210977baad2fba38f6d8b071a,GCST90384410,0.9985146686680495
8f2e24a96a25f185bff17ad3d20670bf,00cbd5d90b5df87b9e394b8572609ffd,GCST90132657,1.0
8f2e24a96a25f185bff17ad3d20670bf,5d1c56a958c2681d1eb068f750871281,GCST90132657,1.0
8f2f141e1be6e0529ce32e7fc872e4ba,4104ecc086eab347237af231eae487a2,GCST90302144,0.9536220890069245
8f2f141e1be6e0529ce32e7fc872e4ba,4305c3fc9bb7957b03f7c1e1487140dc,GCST90302144,0.5432594462754661
8f2f141e1be6e0529ce32e7fc872e4ba,98726b8ebfdf8b28f508adcd6a1008ff,GCST90302144,0.28746165107119925
8f312166adbfc457b273e23b7b693cc4,ad2e70612d17224c041a6e8b1faff4e0,GCST90199927,0.7030641914656078
8f352721f453accd6df065479f14f022,9abc7eb567f0681d7d72da1b27f6f76f,GCST90018964,0.9124704275990149
8f36fd164b786db762af84e23739c085,09f07693962d67cb92c049cdeae3fc47,GCST90269628,0.9358238751870087
8f397b27e3502ffade7c1801ddc56883,6afdf6101b0dd95af73987bcde02e578,GCST90269595,0.9941117619073162
8f3e9ee5620104e4b3a62dd500a13c4c,6f089afcd1a48759dc875f253d3808de,GCST90025575,0.9816773237761417
8f43f2934b483415a4d417d3334bb4d1,0f127e069f4b2f35e965f53118ef038c,GCST90387578,0.9929394408968574
8f44c92897af6be67787485f18377817,7b41084306c3f3b4b46e822f6f606600,GCST90475229,0.99079439244149
8f450e2b14732d3137eaecfeb3d3e34a,0bf4717243b48cc49bd88deb827cf50d,GCST90446078,0.9977880125472088
8f4541a6b4aa4fef6c6adb4c6c334c51,3fc3a9648258afa3fc8dfcee391adf29,GCST90445987,1.0
8f4542942e9fb2134245a6a5649e4595,4e76d2391e13bed6b8af3212a0745efb,GCST90269589,0.9984478216186405
8f48663a7d916d64f025641840c3c237,2d1c0f3f1eb7f8b638cfdf7f390d8089,GCST90269707,1.0
8f49b735556ecd87f6a9e8166983f5b8,d266cd38041ef376c70a225fe8d70e2c,GCST90472783,0.4928628029850304
8f4b8d616fea8a2c666b1b1f6ba23a38,b8fc9fccf2928f2b9b18f72fde9abbb0,GCST90269736,1.0
8f4f9e580b3febc3c5b687bcbb18d0bf,2f1c860fd7d590ca9e539616417a2b40,GCST90092967,0.999999999977959
8f50f725c2643301ea87441d9a1d60dc,371169656e135258bee1e3d459bb9a95,GCST90446122,0.9999302476925529
8f5228444b10f3bbb896bdd8c3c37034,6985550338f75cb9a39ce2b681758c1d,GCST90269593,1.0
8f5570df14d96bee32c307e9bb3f6381,0e167055c1d8e78d748bb4be662ab7d5,GCST90029013,0.9484333149993454
8f5a195d649169ae59030ab472101b2d,c41df6461bb5437f9033236aa5097c9f,FINNGEN_R12_H7_MYOPIA,0.9983064187038984
8f5a5b5404bd260650a3d6d25f723bfd,5760a1a77b539aedadc90bf6555951f0,GCST90018964,0.9920208555926591
8f5a5b5404bd260650a3d6d25f723bfd,854b1eddd5c2eee838d70c395820f204,GCST90018964,0.8670032551784603
8f5c13293894b6cb200d477d11513a5c,21b5e5e626d9920ede56ce529cad4eaf,GCST90092972,0.9928356423409459
8f5db01b4e3da6b0159187e3ef1c80f0,46e7700c63ce81870b24c9bcbf13898e,GCST90240095,0.9736462935746796
8f5db01b4e3da6b0159187e3ef1c80f0,88c186705f11c0a6ab6a42404f3261f3,GCST90240095,0.9320194541657398
8f5df0a00277c4b566119401a46ad261,a34a477a779f16072f058604e8317d24,FINNGEN_R12_HEIGHT_IRN,0.2046792551658788
8f5e36158a9a77d02ded282fbf9f9f5a,9e04da80e49c861ff5b3a1e8f542f3bc,GCST90446026,0.868982798071281
8f5edc52a64bfc855b3da75ea35ee35c,59774ca421375a837a0742d230d9abd6,GCST006867,0.2920292733995205
8f5f255bbff9f4f714b6b67a84016633,1c9bea69c32107c64375e81d3cfac479,GCST90446116,1.0
8f5ffd93ec928dc68f4b24835d02a2f5,794766d5885bfbd8a9ca5e114914fe1b,GCST90092962,0.9990457536182256
8f60d51ac6f50f36cfc0a3678f91b46d,1b9aa8b4a7f43bd7bb04f9effad3e534,GCST90004061,0.9993315448046218
8f638258ae6b9d3466b3b1150b31189c,0f81c0b989763fc2dc3d3e04a45d8f73,GCST90014001,0.9174471716819766
8f67a45ded6d2b77a99779a5dca58b9a,37e1fe75e2699dad5b4f0f6b4d2c047b,GCST90479525,0.993061363008235
8f67c7c899241f65d81a06b2b3f43999,41cdceaaa167a0114f05ac7fb181cc19,GCST90204167,0.9820818093824847
8f6a6489b023a99747d0abda0180b2d3,1a36f57b7744fc9a534a86d606af30cf,GCST90475288,0.9211732901619302
8f6a6489b023a99747d0abda0180b2d3,217c46d6c39fd752f1cbce210d43e35b,GCST90475288,0.9213185072267096
8f6a6489b023a99747d0abda0180b2d3,2ffba62e2eddb4dd7f70c4c4e3fa75c0,GCST90475288,0.8600333948056478
8f6a6489b023a99747d0abda0180b2d3,59a60f88cfa4cfd0a58a9ef00e2a414e,GCST90475288,0.9390784653593747
8f6d5b789f19a4ff2ebfd932c2aeb98b,131c76eeca77a9bbdc0a36b8391c2cdf,GCST90264290,0.9989607721467497
8f6e1991c5f598f7f8079f8e5522f6d6,e5eacf90fbfb7e4def38b8e251ddf696,GCST90475344,0.9684706570443449
8f708114bf8ec1f397fbc7836a8e48dd,703d7e75c9eeda091fbc7e61835eb076,GCST90019526,0.9914429145283802
8f7a0f459481b9ac64f2af2806087dcd,7f46668a2f67d934ddfa535e3e6b4134,GCST90446102,1.0
8f7a965ff5c2ad9ae4223d0e8479940b,134a09f3c110b8ab9d64fb90974956db,GCST90476349,0.8760248261838708
8f7bb54e79f2812df96dbadea01ff2d1,0686962f2b33191c44f82fd471fffc12,GCST90269688,0.9788474172961616
8f7ec3fba7f020c8a16dafc65c7cf009,4cf7c5bf40a2e04402ae9164cea6ee4e,GCST90002385,0.983716762453793
8f7f0c90b20377ce7b731e6084613740,b1390e1a0c954775fac70887a9ddebff,GCST90013992,0.8582727081543626
8f7ffbf4f72f4a766a0803dc7a78054a,44067d41be7fd78bca157b8ff716f12e,GCST90092985,0.9994343424926626
8f812af6b5359479d9f7923fdd5d39e6,079beb40297caf7da44067cc0d160e3d,GCST90269546,1.0
8f84134dc34fdd0535e675eb937a8b2b,5e21304e6f4eb2e38a8299400953dcde,GCST90445900,1.0
8f84134dc34fdd0535e675eb937a8b2b,63f519d35575cb360ddecefb8a986ebb,GCST90445900,1.0
8f849292b5c0aab4025116a78695add4,3873ef8fe1039e6c2024a633a2951aa4,GCST90025366,0.9984159254653848
8f849292b5c0aab4025116a78695add4,7882f64e1bda846791452d08befa1534,GCST90025366,0.9997110758134115
8f84bc98a5bd4acc47a818dc51b7ab24,775fd8303cbb38072ca20978ef8a98f7,GCST90013939,0.9597321089775379
8f8619c533399a82dd0a8a4eebec30a3,dbd83a616ea12af679b037a6bd9f9847,GCST90092807,0.9070970240139831
8f8619c533399a82dd0a8a4eebec30a3,fb1a8e90c189c60e7656bc7c0e612ff2,GCST90092807,0.9026458828965102
8f8637f6b2659af2766ed26ca278b783,bf129e1d43d007694d44e8dbf4bf029a,GCST90475300,0.9968978839000354
8f8669b13cbebdf52bf1de91912d61ec,643d203f1b6fc831976ed3afb6f0cbba,GCST90269703,0.9909880746026037
8f867c92be6fb77333371d643c5072aa,67553ccd5a6e6d01a94f1eef90981fe2,GCST90092967,0.9219727251769145
8f888a2f017ddf6f42600666c51a29aa,59324bb635ee140b9d494ed97b049d61,GCST90092888,0.9966657605594086
8f8ebb19874d60b4a030a0ff04718a1e,2ae935e9423dc76121cf2dd7b47c7118,FINNGEN_R12_E4_HYPERLIPNAS,0.9999472263254185
8f90452c693108f3f8791778ae0d6858,744c72d5ef123186d086386174c6e29e,GCST003116,0.7498610866428194
8f92087b162b96d0da11681bf9c13c17,1af4034f5de8f98010c4f74fa88d6ade,GCST90479523,0.256968281280274
8f92087b162b96d0da11681bf9c13c17,8a841476bed43e18aaf4a5ead91c34bd,GCST90479523,0.9915115667553597
8f93230298985d8ba61c1b734b3859dd,570e880aebe9b3bed280211034275c33,GCST90480342,0.9967320768444962
8f93371934e47cbef85f420db639c87c,d46255c8b859137ef553e0b7f6102270,GCST90029012,0.9234500368953449
8f939ecedadb41e1adce498255579076,0819eb8aa00ecbeb050f694688f3d559,GCST90092959,0.9442072579353225
8f939ecedadb41e1adce498255579076,427ae73c5bc91cb50eead01f76c8ee21,GCST90092959,0.193598856332768
8f939edb7c5471d0c65845e79c856002,14433364c1b33c0c5abffcdb96bb3b3c,GCST90475348,0.8010590214445414
8f939edb7c5471d0c65845e79c856002,bf0d2fa72275085867bf49864898a2ba,GCST90475348,0.5780995048618076
8f9527e410421aba057e1280285e1ff8,056282d6335a8b0ad059fa4a7a4d815d,GCST90278667,0.8705999437074462
8f95722079cc90e9953872ecc40848f9,6645b541efbed38a58113a0c7785f69b,GCST90446135,0.9066460056544795
8f95b21513ef76d6894f85de571488e4,d52f189c9303175096ab86b17c7cb42a,GCST90002364,0.7825530100768481
8f973ad6e71c9761b26cc1af14d33746,685bde1c24554e8a57068cb1d1e6e062,GCST90264206,0.9444143601868987
8f997ac5f7f757333c67c872549ff3fa,0dafc005ad07f19a698e2224dc469452,GCST90013932,0.9985096589000686
8f9ab026ad726d128bdeebef36803974,0a2cf8e02b053bd86bba674268b90184,GCST90479924,0.9982557659427995
8f9ab026ad726d128bdeebef36803974,43453a3babf61e5c2da35f1007b51c12,GCST90479924,0.9985219526606705
8f9c790bec6c68aaaa8a41263a9b9ac8,81697e06e4594db12698dde2c4340603,GCST90269662,0.9812291200810869
8f9d7e97d66207618320b2a6505fbef9,1d6f9cfc419f1398ca882b511e0daf7b,GCST90269630,0.9579600890562492
8f9d7e97d66207618320b2a6505fbef9,8f6164936023652f480f2c971f4b6002,GCST90269630,0.9410177616610458
8fa22baf081c61677e0661826e58991b,7b698ae20618ce38d7127c63dc7a2ec4,GCST90475523,1.0
8fa3ead842a27e57e1afd640be637daa,64bed75ece69096045d465857b5bbb63,GCST90092825,0.9999999973140703
8fa8c0a7c3e020e069564854bfb06642,74b682d5aa02acd9246b9a0ffea1a760,GCST90093003,1.0
8fadd06bd6a4b5710b01966199398754,8d000a495a1d0197882741fdc6126a8c,GCST90269719,0.9999447723177851
8fb092a4e70763619c5d6df7da1c8fd8,0710f770e95602d8e155248351d1baf4,GCST90445888,0.9947028191465322
8fb14bef4ee7a1185b16671489f6c09d,33c8484e2474e223238b3f352930796c,GCST90024631,0.9983338629362499
8fb37de047ddb01c2c535d8393807064,5d5dcca25c6fceac19ca0de947ff11d0,GCST90302169,0.9907263969359026
8fb880929a75f50d44dbe0f6283a8e7a,32ac3dae033b835f06c38f74e9785c91,GCST90014006,0.8935244121246073
8fba6814a0c2edd06a7867397c67483d,6c98e897d6c81594fae766620e0abfa9,GCST90388009,0.9957086527553263
8fbf3960a1b6304a44175b159fba4839,8ad77b087a2a096ecf88e7954cce0d67,GCST90096893,0.8004567020285164
8fbf7416d416adb8fbd82bee8efeeb43,7e30aeececd6a9b242fab440451b0443,GCST90132683,0.9981911601934278
8fc00a05d1429ee58fca2903a18b9bc9,2d5e54e8106dfa952be63db15297a382,GCST90269533,0.993462985268386
8fc56567cc2713e39b37f7ef945dc82b,29619402e069893487b9ceca56314569,GCST90200239,0.9534109559561531
8fc56567cc2713e39b37f7ef945dc82b,3de6de79e3491941eb478da8fa5ee687,GCST90200239,0.7025420027567225
8fc6959b52d3fa892c777a0b7c8fca2c,5449d32761e6785c2e043039fa37a0e4,GCST90479669,0.903161885906584
8fcb49519bd15937e46b554403938528,6b4eed99c484b39383646df63aa877f7,GCST90479675,0.7614915605402177
8fcc74a8c0df304566082b441a8c983d,60faf5f426830430d7b80af733608314,GCST90479806,0.3037040732109578
8fcdf988c683e456f854af2d3009194a,3ba6b0c2493b29416a7718c368d45c79,GCST90436381,0.9978002474388143
8fd1b0e02168f6e364b4633883104741,0bf7effd45fbddc5d7fded269ac0711d,GCST90445837,0.9361218458684756
8fd301d22a1c6a32c0999cef028000ad,93499e3e35b89592da4337f104b6d291,GCST90479707,0.9752207689642571
8fd4f65376b77d93b661514c41a2b71b,1359fbb41c0cc45e4a2f7a303dda29b1,GCST90388998,0.9599755060810806
8fd582fbcd9072259558f0e9e54b9b16,06d0fb649c94e94465230bb0c31ee5e4,GCST90013871,0.7636606048970078
8fdd66aa0466e13aa00fc5b6ff7b22e4,47a00c3e74ee4ca0a67143c70c2bdc84,GCST90269595,0.9780972999832419
8fdd66aa0466e13aa00fc5b6ff7b22e4,4f2a9bb2b149a3bc60d092a241c2d1f7,GCST90269595,0.9833897315281106
8fdfb4b8113aeb6984a6bfca480f6b95,7877af5e25ad1e1db6f5883ae20455b3,GCST012231,0.9838224167120695
8fe97b2cbe01868ff7290730d7d1d50d,0169a57614912cf5aeb587818fbc843d,GCST90002385,0.9906669770070716
8fe98803286bb19ae108c10b8f1db843,487a6acbe3d2b0ab5b10df1756361e3f,GCST90479640,0.9990882943298959
8feaecd9fc32078eb737e2405a7d0063,7b4172d4c18cdc6eb6991e44e25ee5e0,GCST90264697,0.7723576622172051
8feb4cb0226cff3994dbd14a827de662,052868c940cd89c96c8e3f3cf2497ace,GCST90302077,0.9999505928279617
8feb4cb0226cff3994dbd14a827de662,1580af3b354af2df32d1231f7007563e,GCST90302077,0.9919824645332738
8feb4cb0226cff3994dbd14a827de662,965e7b223c42c887d32120c166b187f8,GCST90302077,0.9822055340266399
8febfd7cf22f1206faad5a3f6f49d792,f853db689846451c87a7b78b90a8ef27,GCST90445929,0.8418238147785345
8fec3c7f82731222d36176e1393a9b50,388637d36483411669991fd37c696ade,GCST90093021,0.9882520889619391
8fec3c7f82731222d36176e1393a9b50,6acea31cf597d7dd26d712dbed18c9b7,GCST90093021,0.9916911717359934
8fecb79bcf946380ed2bf6e1ca0a864c,de1fecf28fa7edbaf3355449e6d69fa7,GCST90013984,0.999773883762277
8ff04b98e5a801726fe74087672437e8,818cfc3b931902c377c8877b5eab64d3,GCST90024589,0.9422984772033508
8ff1b65688ff51d3fd75ca1246f049de,517a15e4bddcab2345073de48d40712e,GCST90239674,0.9817800359471446
8ff5e5edc315b2d6c1abfd79f5da4dbd,03894059b73e8f8c1b300e360d61aab1,FINNGEN_R12_WEIGHT_IRN,0.09602932771070984
8ff7c2b9c24aa3cb38682c746c65d39b,1fcc3495888f8cf92ac002039fd465d5,GCST90480702,0.8314810723135448
8ffba8a63824eec4a4159734b86e6243,230f203a9778e18bc160864851cca88d,GCST90269661,1.0
8ffba8a63824eec4a4159734b86e6243,9022be3e10dc46387cb9acf89af4bdb3,GCST90269661,0.9998432157274849
8ffbf3d95d1762fd461fd6d285c7f5b1,e4a74bf3f6159dbef374cd8b4949fa94,GCST90302045,0.8768556074045665
8ffecf6462c3a11747a151cc91bbacb7,61437c6a311c38c09e88fa2163c5d451,GCST90093004,0.9916725230954683
90000fea98fcb22aba5f1885c622750c,1c1daf51d4099bccb27f1672a377dd43,GCST90446076,0.9970889718445195
9000269a0f8b47f9219bbd2a0f827b30,0349cdf4ede8238f8d5970cccd5b8c69,GCST90388507,0.9835943763313332
9001610ffcd46745b49711da612d9531,7c3a9413e135d5806db0e4e0e3a05aab,GCST90104003,0.15442206459157412
90038a852cb4d95eb17b6f79f7bf233c,48d66a6107fed9100e125a2f087dd800,GCST012229,0.9720133047029058
900771d6fdaa4361cb77fb9f74828b75,1a760435e1faf578b3fb0d4fd1e7e6c6,GCST90269595,0.9814807824251865
900771d6fdaa4361cb77fb9f74828b75,7cbb735fbc0bbb4b02e178857f6e82af,GCST90269595,0.982394082077074
90117097fd1ba2e240e3adc151b99159,fad750b3790f54b797b55e1ac4fefd3a,GCST90239652,0.989155009209125
901615e49920783218c29ef5b2f91136,3017ca1f037769b0296498678bb2a5c2,GCST90004387,0.08506901763050718
901615e49920783218c29ef5b2f91136,3b53768c31118fe2709adb75089b81a1,GCST90004387,0.5731519309509394
90166e2b37846907e37e100daaf9d81e,199eeb081b8a11147f1c2650efa977b2,GCST90269497,0.9999999997245084
9017439bb30ae3c35856cd14a0f85ca4,7722896ee1bc86178b0a27a6f3ed1c41,GCST90002304,0.964006124734608
9018acd49a00eb3331341afcc4ff75a7,7d3296aa0c4a212544fa11f61af23299,GCST90266034,0.9983125967498436
9018d92d5a96811584fc350f335b3095,38144c9f0b3625b5cf9fe9203c28bf59,GCST90475291,0.7661238968903374
901d71bf80b936a035173787784b9e54,6d0d635c6b0883c1d1b66928b1700895,GCST90092825,0.9984794624256293
901f6c2cce0a4972b3f3348d5154f42a,60d34e9a4575eeb9f31309be1ef07943,GCST90024699,0.999985178978719
90204c2541ab42419852aa9a0117fc61,7027f11ecdd143df74f0c4c555e61d16,GCST90389119,0.3780112669467442
9020f41ae891876e46fd7e7cf06f8153,83525814364ba3d33a511e122b769d95,GCST90132225,0.5497948723267424
9021aaf8c8d6de6ad9973253101b3917,0c45708bc5a0abee8abab82efab7566e,GCST90003834,0.8103238337340735
9022634c04351c928f6650528c465c91,0eef95f991a84f08720e69406ae2e32f,GCST90479604,1.0
9028640cc965c3c42b84013d5a33ffe9,c4e33d74493a5cf1afb83e536f5b2d5d,GCST90475121,0.9967033899031755
902d0e9d1cdfe4c21323c08d5a28f466,5d0d27d83a7d652656c223fa8f0407c2,GCST90302137,0.9879979991675804
902d3ceec55ccf7fc0eea0837b5ea39b,2987a2eceb4be64c260e8914019e4d59,FINNGEN_R12_RX_STATIN,0.9979661572761812
902e2ca57f46c4df555b96ee6284dd04,5b5304c8e9138a663618c3640fff4f22,GCST90446041,1.0
9034cfbeb29feea55e99ea7837687c2f,f86fef137ead86ce700d159686897c70,GCST90271705,0.3007510674822905
9035904cba03e81f968d6845b6451b75,4e501163e9501dab102b7e49366c9a3c,GCST90025408,0.9694514814258501
9037f971b84e4023ce1b5998a657a981,62cae790d8fe9611db17671031860764,GCST90446030,0.9637934854505789
903b092ebbf8df2cc6530b621c8fbfe8,636973e91989c8c3c672e626e90a0b94,GCST90476345,0.28731742144949957
903b2ed0a3cb4f1c6b93455e468627d0,1a27bb2a45d98903066f9971049ee6ce,GCST90239650,0.9959884959795677
903b5fced65d06c74c3fb3e40e0b12d3,a4a2b2385490ebc6f09679942503672c,GCST90014005,0.9011179912787646
903c480f1ef8ec0f2467db6b68b26ab2,8bb2abc4d931956a50fc8f5904a4fbcb,GCST90014010,0.93494984989707
9040a097ca429bf37b55281289ba2e72,294d89345c2d91a1bbc9f2758afeb500,GCST90302007,0.988450767075202
90417fa729e167c5178bc704e9f6e7e9,157521367c98cd542b3a82d63e1bc27b,GCST90020025,0.9968601994552878
9044969c236de6109d87b3fa01e7c196,17e475036d43878279150526bb091731,GCST90002310,0.9967642095373008
90457f86fe66f1869c3ab70f512ef832,1b7f63b22daf41db7b174d405e0f4322,GCST90018963,0.9950470148979694
9047cf274eb31d13f35df4528ea6155c,a4ce7531ba53d4502e7c8fdb9cf6547b,GCST90475291,0.9363245305881944
9048cdc485559afdd2b8fcdf610f1463,4e7bcae416c936828ac7b399589cc48b,GCST90132314,0.980862909274232
904c1438f7cb003e2397874f7f1e3cd0,88c536f9e285058c74d08dd49c7b3aee,GCST90092952,0.9960304258449086
904e228edd2705b89663054a8e141e70,80e09cb7fd48d8e6494bb64866fae27f,GCST90269648,0.9978661199760565
904e45931cbf67d308f8a572833b7cd2,6877f4aa6d6bf05fc16016a40ed8db25,GCST90092874,0.6900740139192089
904f5f8b31a4f0e2fd6dbb380b1ca56c,15e27802df4989b2f79197c5ec9374eb,GCST004133,0.8765291893695594
90533ce8f951e83b89ed3a8fbaf3a7e3,5d8e399db2036cc964f8b5945e581eff,GCST90480651,0.3193295265386984
905403f09afd68b0b86713084dda1a28,f2ed09180d0367a18c4a674a2b596196,GCST90302888,0.9754017512316503
9058ec92826ecf05e61d6f4ac6324bf7,277df6aa694276eaf8157f8835ca3428,GCST90269726,0.9902515738750769
90590efc16e8b45c960b69dd648c2079,764391544a3d748a47853ea1dc3ad316,GCST90387911,0.801474620317343
905b799dea719d571e313bdedee5c6b5,1756c574a5065d815fb8bbb833c923cf,GCST90269533,0.937843061464595
905bac6b94a2a74931a1ab675d6aa6e3,7bac93f1333d038c9808f4be1a0287e9,GCST90018979,0.9982265260782721
905e998cd88e8eab514192d9d331f140,1f0a4dc35a3ccbb0427ae41cdfd220f1,GCST90302075,0.9491915251634213
905e998cd88e8eab514192d9d331f140,40e059100f5db5bd1c857a517c798904,GCST90302075,0.9460816252308484
905e998cd88e8eab514192d9d331f140,5b9b6cf386b3374fcca68f5f38a25ce1,GCST90302075,0.9491915251634415
905f0c1a6dd5d0cd05fbe0115e277d61,7ac1034f7db70d854c880c6908b4e2b9,GCST90319599,0.9915156577443497
9060c4b9495bfbb3d38714ac3ae374ea,1456c034d07eb50ed22609db096b9a39,FINNGEN_R12_I9_HYPTENS,0.9959684655326135
906130264b964c3ddf57e209715cf410,80a8b6ce34096e662eec273e0ad1b9cc,GCST90446078,0.9952231018626904
9061dbf8ffb24a4069931f2c83ec5988,6c5f2098219228bff25d8f14942207da,GCST90000025,0.9859758729646662
906305490c4e53cccbd3e1b36ed11c67,50654ae15e3747d983a2bacf9964a3e1,GCST90302016,0.990574429170477
906416640572bffa66eae6d51f4e79bc,24d65de55353eb5a1a9a19fca5dd9b27,GCST90092985,0.7605111962315529
9066d6c1c99dde34cd651abdb7b0523e,194adf5f663dfd3af6c6c38683ffaa62,GCST90267359,0.9540215848166306
9066f9631e9f43b78209e2876efe569a,2d2849c3dd59c4357c42a2f9c24a1968,GCST90239670,1.0
9067beabacebc45d0f1b1527ffd8f500,05e8240541f6b12af8fa4ae99ab78e2a,GCST90270118,0.9981909895635835
90680c70aedb2bbde7e7e2027590d932,0f4a6b38d9b303c617452684e6eadfe9,GCST90024990,0.9950989927356396
90680c70aedb2bbde7e7e2027590d932,7dec181e378873ba785c3a2a788c51ce,GCST90024990,0.9939951629223955
9069d81629385d9fe40a092526f8ae01,8b7a079a341ef9f8ffe4a67581bef092,GCST90025613,0.9925299210096272
906ae274ce49f3d0e7937cac31ea2dd0,5b2eaaaed154f697b8353bd518177504,GCST90092867,0.9966359252344456
906f30234741ed0d71532a70f421b0d8,4da092312a5ce71d38bdf81b9f77f724,GCST90018966,0.32989109744071626
906fe7bfdf3b35ded382d6a1626f6eb6,003165ebbcadd332de2ad75b05a48dd1,GCST90018943,0.781623288375886
9070808bf1bb1ba7dd2a308c2028ac49,154413585193a30965d36ac6020d176d,GCST90014013,0.8652547244433211
9070808bf1bb1ba7dd2a308c2028ac49,201311335bbebd048c4e8cf2069b55ae,GCST90014013,0.8526476394451683
9070808bf1bb1ba7dd2a308c2028ac49,8dcb39f59121ad98854414fbafd15b3f,GCST90014013,0.8669633425417521
